ObjectPath,Content,SceneName,Translated,TranslatedText
"Main UI Canvas/Links Button/Text","Links",Korean LFA ASA 2022,Y,"Tautan"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 9/Continue UI Arrow Button (2)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 3/9 PLOTS/Plots Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 11/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/  (Hidden) Maintenance 4/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 3 - 5/7 PLOTS 1/Plots Back UI Arrow Button (6)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 3 - 4/4 PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 1 Intro KOREAN/State Canvas/AnatomyofCourse-2/Help Button (1)/Text","도움말
",Korean LFA ASA 2022,Y,"도움말"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 2/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 1 Intro KOREAN/State Canvas/UsefulDefinitions-1/Continue UI Arrow Button/Text","계속하다",Korean LFA ASA 2022,Y,"계속하다"
"Main UI Canvas/Quick Start Button/Text","Quick Start",Korean LFA ASA 2022,Y,"Mulai Cepat"
"LFA Case 7 Emergence/State Canvas/  (Hidden) Maintenance 4/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"Tour UI Canvas/Tour Of Sim/Plots 2/Main/(dummy) Click to Anesthesia Machine Button/Text","Anesthesia
Machine
Simulation",Korean LFA ASA 2022,Y,"Simulasi
Mesin
Anestesi"
"LFA Case 0 Help and Tour/State Canvas/Anesthesia SubPage/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 8 CO2 Absorbents/State Canvas/State 1 - 2/2/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"Tour UI Canvas/Tour Of Sim/Help/Exit Help button - APSF/Text","End of Tour",Korean LFA ASA 2022,Y,"Akhir Tur"
"LFA Case 7 Emergence/State Canvas/State 3 - 7/7 PLOTS 3/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Explore On Your Own vs Guided Simulation (1)/(dummy) Button - Return to Guided (1)/Text - Explore on your own","Return To
Guided
Simulation",Korean LFA ASA 2022,Y,"Kembali Ke
Simulasi
Terpandu"
"LFA Case 0 Help and Tour/State Canvas/Modeling SubPage/Continue UI Arrow Button (2)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 1 Intro KOREAN/State Canvas/UsefulDefinitions-1/Back UI Arrow Button/Text","뒤로",Korean LFA ASA 2022,Y,"뒤로"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 10/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 3/3 PLOTS/Plots Back UI Arrow Button (4)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 8 CO2 Absorbents/State Canvas/Topic Slide 5/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 4/5 PLOTS/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 3 - 4/4 PLOTS/Plots Back UI Arrow Button (4)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 3 - 2/7/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 1 - 2/4/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 2 - 3/5/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/First Topic Slide/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 1 - 3/4/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 2 - 1/5/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 2 - 4/5/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 1 - 1/4/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/Initial Topic Slide/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 3 - 1/7/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 2 - 2/5/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 3 - 3/7/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 7 Emergence/State Canvas/State 3 - 4/7/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 6 FGF After Induction/State Canvas/State 3 - 5/6/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/Initial Topic Slide-2/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 5 Maintenance/State Canvas/State 1 - 7/7 - PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/Initial Topic Slide/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 6 FGF After Induction/State Canvas/State 1 - 8/8 PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 6 FGF After Induction/State Canvas/Topic Slide State 3 - with Preox/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/State 2 - 5/7/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 5 Maintenance/State Canvas/State 1 - 3/7/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/State 1 - 7/7 - PLOTS/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 2/3/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 3/3 PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/First Topic Slide after State 3/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/Initial Topic Slide (2)/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 2/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 1/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 3/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/Initial Topic Slide/Continue UI Arrow Button (1)/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 1/3/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/NewState 3 - 2/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 6 FGF After Induction/State Canvas/Initial Topic Slide/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 6 FGF After Induction/State Canvas/State 1 - 8/8 PLOTS/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 6 FGF After Induction/State Canvas/State 1 - 2/8/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 5 Maintenance/State Canvas/State 2 - 5/7/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/State 2 - 4/7/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/Second Topic Slide after 2b/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2b - 1/2/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 3/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/Initial Topic Slide/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 8/9/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2 - 2/2/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 1/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 4/9/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 5/9/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 5/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 4/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 3/3/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2 - 1/2/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 1/9/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 2/3/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 1/3/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 2/5/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 6/9 PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 2/9/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 7/9/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2b - 2/2/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/First Topic Slide after 2b/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 3/9 PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 9/9 PLOTS/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"LFA Case 5 Maintenance/State Canvas/State 1 - 6/7/Continue UI Arrow Button/Text","Continue",Korean LFA ASA 2022,Y,"Lanjutkan"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText4/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Patient Modeling SubPage/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText1/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Simulation SubPage/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Anesthesia SubPage/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText2/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText3/Back UI Arrow Button (1)/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Ventilator/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Rebreathing Percentage/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Time 1/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Plots 1/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Monitor/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Gas Vapor/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Scavenging System/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 5 Maintenance/State Canvas/State 2 - 4/7/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 6 FGF After Induction/State Canvas/State 2 - 1/5/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 6 FGF After Induction/State Canvas/State 2 - 2/5/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"LFA Case 6 FGF After Induction/State Canvas/State 3 - 3/6 PLOTS/Plots Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Tour UI Canvas/Tour Of Sim/Exit Help button/Text","Exit Help",Korean LFA ASA 2022,Y,"Keluar Bantuan"
"LFA Case 6 FGF After Induction/State Canvas/State 1 - 6/8/Back UI Arrow Button/Text","Back",Korean LFA ASA 2022,Y,"Kembali"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText4","Use the Links button to access relevant external links

<b>Quick Start:</b>
 Use this button for obtaining instructions for quickly starting to use the simulation

<b>Help:</b>
 Use this button to obtain help and explanation about the simulation and how to use it

<b>Explore on your own:</b>
 Explore on your own is an alternative to the guided simulation which is the default mode of use. In Explore on your own, there is no script to follow and you can experiment

",Korean LFA ASA 2022,Y,"Gunakan tombol Tautan untuk mengakses tautan eksternal yang relevan

<b>Mulai Cepat:</b>
 Gunakan tombol ini untuk mendapatkan instruksi memulai penggunaan simulasi dengan cepat

<b>Bantuan:</b>
 Gunakan tombol ini untuk mendapatkan bantuan dan penjelasan tentang simulasi dan cara menggunakannya

<b>Jelajahi sendiri:</b>
 Jelajahi sendiri adalah alternatif dari simulasi terpandu yang merupakan mode penggunaan default. Dalam Jelajahi sendiri, tidak ada skrip untuk diikuti dan Anda dapat bereksperimen"
"Help Canvas/Exit Help Button/Text","Exit Help",Korean LFA ASA 2022,Y,"Keluar Bantuan"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText1","<b>Gas, vapor and rebreathing flows </b>
Gas and vapor flow are indicated as color-coded ""molecule"" icons: O2 green, air yellow, agent purple, carbon dioxide grey. Gas or vapor that has been previously exhaled by the patient has a dark border around its molecule icon.

A simulated monitor plots the trends for oxygen and agent for delivered, inspired and expired fractions expressed as percentages.

The vaporizer setting, FDA, can be set either by clicking the up/down arrows or entering the desired percentage in the text entry box.

Air and oxygen flows can be set either individually by clicking the respective up/down arrows for each gas or as a delivered oxygen fraction (FDO2) of a set FGF. FDO2 and FGF are set either via the respective up and down arrows or via the text entry box.

The clock displays the time since the beginning of the simulated anesthetic. The rewind, pause and fast forward icons below the clock make the simulation go back in time, pause the simulation and go forward in time respectively. Going back in time to a point in time A erases events that occurred after point in time A  .
",Korean LFA ASA 2022,Y,"<b>Aliran gas, uap, dan rebreathing </b>
Aliran gas dan uap ditunjukkan sebagai ikon ""molekul"" berwarna: O2 hijau, udara kuning, agen ungu, karbon dioksida abu-abu. Gas atau uap yang sebelumnya dihembuskan oleh pasien memiliki batas gelap di sekitar ikon molekulnya.

Monitor simulasi memplot tren untuk oksigen dan agen untuk fraksi yang diberikan, terinspirasi, dan dihembuskan yang dinyatakan sebagai persentase.

Pengaturan vaporizer, FDA, dapat diatur baik dengan mengklik panah atas/bawah atau memasukkan persentase yang diinginkan dalam kotak entri teks.

Aliran udara dan oksigen dapat diatur secara individual dengan mengklik panah atas/bawah masing-masing gas atau sebagai fraksi oksigen yang diberikan (FDO2) dari FGF yang diatur. FDO2 dan FGF diatur baik melalui panah atas dan bawah masing-masing atau melalui kotak entri teks.

Jam menampilkan waktu sejak awal anestesi simulasi. Ikon mundur, jeda, dan maju cepat di bawah jam membuat simulasi mundur, menjeda simulasi, dan maju cepat dalam waktu. Mundur ke titik waktu A menghapus peristiwa yang terjadi setelah titik waktu A."
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText2","<b>Scavenging system: </b>
The gas mixture leaving the scavenging system is labeled Waste gas; it is the average of the flow in the scavenging system over a sliding one minute window.  Agent waste is the amount of agent leaving the scavenging system; it is the average of the flow of agent in the scavenging system over a sliding one minute window.

The FGF/MV ratio is updated as changes are made to the FGF; the MV is fixed at 5 L/min

<b>Ventilator:</b>
The ventilator is generic and set at the following fixed settings: 10 bpm, 500 mL VT, I:E 1:2, MV 5 L/min.  inspiration occurs when the horizontal bar sweeps down. The short vertical black bar indicates a valve that isolates the ventilator from the scavenging system during inspiration.

<b>Rebreathing percentage: </b>
A vertical slider bar indicates the estimated degree of rebreathing of previously exhaled gases. Green indicates rebreathing. Red indicates waste as a result of the FGG exceeding MV
",Korean LFA ASA 2022,Y,"<b>Sistem pengumpulan: </b>
Campuran gas yang meninggalkan sistem pengumpulan diberi label Gas limbah; ini adalah rata-rata aliran dalam sistem pengumpulan selama jendela satu menit yang bergerak. Limbah agen adalah jumlah agen yang meninggalkan sistem pengumpulan; ini adalah rata-rata aliran agen dalam sistem pengumpulan selama jendela satu menit yang bergerak.

Rasio FGF/MV diperbarui saat perubahan dilakukan pada FGF; MV tetap pada 5 L/menit

<b>Ventilator:</b>
Ventilator bersifat generik dan diatur pada pengaturan tetap berikut: 10 bpm, 500 mL VT, I:E 1:2, MV 5 L/menit. Inspirasi terjadi ketika batang horizontal menyapu ke bawah. Batang hitam vertikal pendek menunjukkan katup yang mengisolasi ventilator dari sistem pengumpulan selama inspirasi.

<b>Persentase rebreathing: </b>
Batang geser vertikal menunjukkan perkiraan tingkat rebreathing dari gas yang sebelumnya dihembuskan. Hijau menunjukkan rebreathing. Merah menunjukkan limbah sebagai hasil dari FGG melebihi MV"
"Help Canvas/MainPage/Help Menu Text","Help Menu",Korean LFA ASA 2022,Y,"Menu Bantuan"
"Help Canvas/SubPages/Simulation SubPage/Tour of Sim Title/Tour of SimText3","<b>Plots:  </b>
 Click the Plots button to access the Plots screen. Click the Plots button again to return (toggle) to the anesthesia machine simulation screen. Click the variables you want to plot from the list. You can select as many as x variables to plot. The blue line represents the current time displayed on the clock.

<b>Plotting the time course of different actions:</b>
 If you want to compare two different actions, click Take Snapshot #1. Then click the Plots button. You can either go back in time or just make a change in a setting.  Click Plots again and you will see that the result of the last setting is displayed next to the plot resulting from the old setting. Repeat this sequence using Take Snapshot #2 if you want to compare three different courses of action.

",Korean LFA ASA 2022,Y,"<b>Plot:  </b>
 Klik tombol Plot untuk mengakses layar Plot. Klik tombol Plot lagi untuk kembali (toggle) ke layar simulasi mesin anestesi. Klik variabel yang ingin Anda plot dari daftar. Anda dapat memilih sebanyak x variabel untuk diplot. Garis biru mewakili waktu saat ini yang ditampilkan di jam.

<b>Memplot jalur waktu dari tindakan yang berbeda:</b>
 Jika Anda ingin membandingkan dua tindakan yang berbeda, klik Ambil Snapshot #1. Kemudian klik tombol Plot. Anda dapat kembali ke waktu sebelumnya atau hanya membuat perubahan dalam pengaturan. Klik Plot lagi dan Anda akan melihat bahwa hasil dari pengaturan terakhir ditampilkan di samping plot yang dihasilkan dari pengaturan lama. Ulangi urutan ini menggunakan Ambil Snapshot #2 jika Anda ingin membandingkan tiga jalur tindakan yang berbeda."
